Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
O. N. Asthana,Male,Not Available,Not Available,Not Available,1997-02-03T00:00:00Z,2001-09-21T00:00:00Z,No,No,Allahabad,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Om Prakash Garg,Male,Not Available,Not Available,Not Available,1994-01-31T00:00:00Z,1999-04-09T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,1994-02-17T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Om Prakash Jain,Male,Not Available,Rajasthan,Not Available,2015-02-18T00:00:00Z,2018-10-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Om Prakash Srivastava,Male,1945-06-10T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2007-06-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Lucknow University,Not Available,Lucknow University,1967,Not Applicable,Not Applicable,No,No,No
Om Prakash-VII,Male,1960-09-10T00:00:00Z,Not Available,Not Available,2014-02-03T00:00:00Z,2022-09-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,BHU,1982,1990,Uttar Pradesh,No,Yes,No
Onkar Khandelwal,Male,1945-07-07T00:00:00Z,Uttar Pradesh,Not Available,2004-12-03T00:00:00Z,2007-07-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1968,Not Applicable,Not Applicable,No,No,No
Onkareshwar Bhatt,Male,1942-03-29T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2004-03-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,Not Available,1962,Uttar Pradesh,No,Yes,No
Pankaj Bhatia,Male,1966-09-15T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2028-09-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,Yes,No,No,"Scindia School, Gwalior, Mp",Not Available,Science,Kanpur University,1989,1989,Uttar Pradesh,No,No,No
Pankaj Kumar Jaiswal,Male,1958-09-24T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2020-09-23T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-02-04T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Madhya Pradesh,No,No,No
Pankaj Mithal,Male,1961-06-17T00:00:00Z,Uttar Pradesh,Not Available,2006-07-07T00:00:00Z,2023-06-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,COMMERCE,MEERUT COLLEGE,1985,1985,Uttar Pradesh,No,No,No
Pankaj Naqvi,Male,1959-08-22T00:00:00Z,Not Available,Not Available,2011-11-21T00:00:00Z,2021-08-21T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Delhi Universitty,1984,1985,Not Available,No,No,No
Piyush Agrawal,Male,1971-11-06T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2033-11-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Not Available,"A.P.S. University, Rewa",1993,1993,Madhya Pradesh,No,No,No
Poonam Srivastava,Female,1950-04-26T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2012-04-25T00:00:00Z,No,No,Allahabad,Yes,Jharkhand,2010-10-27T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,1970,1972,Not Available,No,No,No
Prabhat Chandra Tripathi,Male,1956-01-26T00:00:00Z,Uttar Pradesh,Not Available,2016-04-07T00:00:00Z,2018-01-25T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Pradeep Kant,Male,1950-02-03T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2012-02-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Lucknow University,Not Available,Lucknow University,1971,1971,Uttar Pradesh,No,No,No
Pradeep Kumar Baghel,Male,1957-11-20T00:00:00Z,Uttar Pradesh,Not Available,2011-09-21T00:00:00Z,2019-11-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Allahabad University,1980,1980,Uttar Pradesh,No,No,No
Pradeep Kumar Srivastava,Male,1959-09-30T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2021-09-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1980,Not Applicable,Not Applicable,No,No,Yes
Prakash Chandra Verma,Male,1951-01-12T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2013-01-11T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2000-11-09T00:00:00Z,Allahabad,2009-01-20T00:00:00Z,Patna,2011-04-08T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Lucknow University,Science,Lucknow University,1975,1976,Uttar Pradesh,No,No,No
Prakash Krishna,Male,1951-08-13T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2013-08-12T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,SCIENCE,ALLAHABAD UNIVERSITY,1973,1973,Uttar Pradesh,No,No,No
Prakash Padia,Male,1965-03-10T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2027-03-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Arts,Allahabad university,1987,1989,Uttar Pradesh,No,No,No
Pramod Kumar Jain,Male,1939-12-21T00:00:00Z,Not Available,Not Available,1996-11-19T00:00:00Z,2001-12-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Uttar Pradesh,No,No,No
Pramod Kumar Sarin,Male,1936-11-27T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,1998-11-27T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-02-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Pramod Kumar Srivastava,Male,1955-01-29T00:00:00Z,Uttar Pradesh,Not Available,2015-02-18T00:00:00Z,2017-01-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Gorakhpur University,1976,1977,Not Available,No,No,No
Pranav Chatterji,Male,1943-08-28T00:00:00Z,West Bengal,Not Available,2002-07-05T00:00:00Z,2005-08-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,SCIENCE,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Prashant Kumar,Male,1958-07-01T00:00:00Z,Uttar Pradesh,Not Available,2016-05-19T00:00:00Z,2019-12-31T00:00:00Z,No,No,Jharkhand,Yes,Allahabad,2016-05-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Harishchandra Law College,Not Available,1980,Not Available,No,No,No
Pratyush Kumar,Male,1956-01-21T00:00:00Z,Uttar Pradesh,Not Available,2015-02-18T00:00:00Z,2018-01-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1977,Not Applicable,Not Applicable,No,No,No
Pritinker Diwaker,Male,1961-11-22T00:00:00Z,Not Available,Not Available,2009-03-31T00:00:00Z,2023-11-21T00:00:00Z,No,No,Chhattisgarh,Yes,Allahabad,2018-10-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,"Durgawati University, Jabalpur",Not Available,1984,Not Available,No,No,No
R. R. Yadav,Male,1940-08-01T00:00:00Z,Uttar Pradesh,Not Available,1994-02-01T00:00:00Z,2002-07-31T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1994-02-15T00:00:00Z,Allahabad,2001-06-01T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Not Available,No,No,No
Radhey Shyam Tripathi,Male,1943-02-15T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2005-02-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1966,Not Available,Not Available,No,No,No
Raghunath Kishore Rastogi,Male,1947-07-11T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2009-07-10T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Lucknow University,Arts,LUCKNOW UNIVERSITY,1966,Not Applicable,Not Applicable,No,No,No
Raghvendra Kumar,Male,1956-04-01T00:00:00Z,Uttar Pradesh,Not Available,2015-02-18T00:00:00Z,2018-03-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1973,Not Applicable,Not Applicable,No,No,No
Rahul Chaturvedi,Male,1962-06-30T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2024-06-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"D.D.D University, Gorakhpur",1985,1987,Uttar Pradesh,No,No,No
Raisul Zaidi,Male,1941-05-01T00:00:00Z,Not Available,Not Available,1995-04-05T00:00:00Z,2003-04-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Uttar Pradesh,No,No,No
Raj Beer Singh,Male,1964-12-06T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2026-12-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1989,Not Applicable,Not Applicable,No,No,Yes
Raj Kumar Mahajan,Male,1936-10-09T00:00:00Z,Not Available,Not Available,1995-09-12T00:00:00Z,1998-10-09T00:00:00Z,No,No,Himachal Pradesh,Yes,Allahabad,1995-09-29T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1959,Not Available,No,No,No
Raj Mani Chauhan,Male,1949-01-15T00:00:00Z,Uttar Pradesh,Not Available,2008-07-21T00:00:00Z,2011-01-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,GORAKHPUR UNIVERSITY,1971,Not Applicable,Not Applicable,No,No,No
Rajan Roy,Male,1965-08-15T00:00:00Z,Not Available,Not Available,2014-02-03T00:00:00Z,2027-08-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1993,1994,Uttar Pradesh,No,No,No
Rajeev Misra,Male,1969-01-27T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2031-01-26T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"A.P.S. University, Rewa",1993,1993,Madhya Pradesh,No,No,No
Rajeev Singh,Male,1968-04-03T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2030-04-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Mathematics,Not Available,1994,1995,Not Available,No,Yes,No
Rajendra Kumar-IV,Male,1962-07-01T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2024-06-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1986,Not Applicable,Not Applicable,No,No,No
Rajes Kumar,Male,1953-08-15T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2015-08-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,SCIENCE,ALLAHABAD UNIVERSITY,1975,1975,Uttar Pradesh,No,No,No
Rajesh Agrawal,Male,1953-05-05T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2018-02-04T00:00:00Z,No,No,Allahabad,Yes,Madras,2013-02-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madras,Not Applicable,Not Applicable,Yes,2014-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Allahabad University,Not Available,Allahabad University,Not Available,1976,Uttar Pradesh,No,No,No
Rajesh Chandra,Male,1949-08-28T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-08-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Agra University,1971,Not Applicable,Not Applicable,No,No,No
Rajesh Khare,Male,1956-09-01T00:00:00Z,Uttar Pradesh,Not Available,2008-05-05T00:00:00Z,2018-08-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,ALLAHABAD UNIVERSITY,1978,1983,Uttar Pradesh,No,No,No
Rajesh Singh Chauhan,Male,1966-07-18T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2028-07-17T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Lucknow University,1988,1989,Uttar Pradesh,No,No,No
Rajiv Gupta,Male,1966-10-22T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2028-10-21T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1990,1990,Uttar Pradesh,No,No,No
Rajiv Joshi,Male,1961-03-23T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2023-03-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1985,1985,Uttar Pradesh,No,No,No
Rajiv Mehrotra,Male,1956-06-12T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2018-06-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Lucknow University,1977,Not Applicable,Not Applicable,No,No,No
Rajiv Sharma,Male,1955-09-25T00:00:00Z,Uttar Pradesh,Not Available,2004-09-24T00:00:00Z,2017-09-24T00:00:00Z,No,No,Allahabad,Yes,Calcutta,2015-04-26T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Uttar Pradesh,No,No,No
Rajnish Kumar,Male,1969-08-10T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2031-08-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1991,1992,Uttar Pradesh,No,No,No
Rajul Bhargava,Male,1958-11-18T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2020-11-17T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Delhi University,1982,1982,Uttar Pradesh,No,No,No
Rakesh Sharma,Male,1948-07-15T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2010-07-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Lucknow University,Science,LUCKNOW UNIVERSITY,1970,Not Available,Not Available,No,No,No
Rakesh Srivastava,Male,1960-09-29T00:00:00Z,Not Available,Not Available,2013-04-12T00:00:00Z,2022-09-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Lucknow University,Science,Lucknow University,1983,1984,Uttar Pradesh,No,No,No
Rakesh Tiwari,Male,1955-10-25T00:00:00Z,Not Available,Not Available,2002-02-14T00:00:00Z,2017-10-24T00:00:00Z,No,No,Allahabad,Yes,Calcutta,2016-03-20T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad university,Not Available,1984,Uttar Pradesh,No,No,No
Ram Autar Singh,Male,1949-01-15T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-01-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
